Recipe_id,Ingrediente,Cantidad,Unidad,Indice,Grams,Total_Grams,Num_comensales,Category
67458,aceite,2.0,cucharadas soperas,409,17.0,34.0,1.0,Grasas y Aceites
67458,tomate,2.0,tazas,667,150.0,300.0,1.0,Verduras
67458,azúcar,2.0,cucharadas soperas,936,17.0,34.0,1.0,Otros
67458,sal,0.5,cucharadita,908,7.0,3.5,1.0,Otros
67458,pimentón,1.0,cucharadita,900,7.0,7.0,1.0,Otros
67458,seitán,1.0,trozo,922,100.0,100.0,1.0,Otros
67458,queso,1.0,taza,77,150.0,150.0,1.0,Lácteos
67458,chile,1.0,None,853,213.26316,74.64712,1.0,Otros
66977,pechuga de pavo,8.0,lonchas,230,17.0,136.0,1.0,Carne
66977,queso brie,30.0,gramos,46,1.0,30.0,1.0,Lácteos
66977,trigo,4.0,None,529,135.25,196.06667,1.0,Cereales
66977,mermelada de fresa,2.0,cucharaditas,756,7.0,14.0,1.0,Azúcar
66977,mango,2.0,cucharaditas,702,7.0,14.0,1.0,Frutas
65581,seta,550.0,gramos,663,1.0,550.0,1.0,Verduras
65581,champiñón,250.0,gramos,614,1.0,250.0,1.0,Verduras
65581,jamón serrano,125.0,gramos,206,1.0,125.0,1.0,Carne
65581,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
65581,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
65581,pimentón,1.0,cucharada,900,10.0,10.0,1.0,Otros
65581,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65581,vino,1.0,vaso,825,250.0,250.0,1.0,Bebidas
65581,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
65581,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
66345,pan de molde,12.0,rebanadas,493,60.0,720.0,1.0,Cereales
66345,jamón de york,12.0,lonchas,935,17.0,204.0,1.0,Carne
66345,queso,8.0,lonchas,77,17.0,136.0,1.0,Lácteos
66345,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
66345,leche,300.0,mililitros,27,1.0,300.0,1.0,Lácteos
66345,nuez moscada,1.0,pizca,891,1.0,1.0,1.0,Otros
66345,sal,1.0,pellizco,908,1.0,1.0,1.0,Otros
66345,mantequilla,1.0,None,419,19.38722,69.79875,1.0,Grasas y Aceites
66345,queso,80.0,gramos,77,1.0,80.0,1.0,Lácteos
66288,pollo,4.0,None,242,291.87387,414.96438,1.0,Pollo
66288,curry,2.0,cucharadas soperas,863,17.0,34.0,1.0,Otros
66288,crema de coco,60.0,mililitros,860,1.0,60.0,1.0,Otros
66288,quinoa,300.0,gramos,521,1.0,300.0,1.0,Cereales
66288,quinoa,500.0,mililitros,521,1.0,500.0,1.0,Cereales
66288,jengibre,1.0,cucharada sopera,881,17.0,17.0,1.0,Otros
66288,perejil,1.0,None,899,32.25071,41.70376,1.0,Otros
66288,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
66288,aceite de sésamo,2.0,cucharadas soperas,413,17.0,34.0,1.0,Grasas y Aceites
66288,menta,,hojas,888,51.12245,57.82398,1.0,Otros
65162,champiñón,500.0,gramos,614,1.0,500.0,1.0,Verduras
65162,ajo,1.0,cabeza,587,15.0,15.0,1.0,Verduras
65162,vino,1.0,vaso,825,250.0,250.0,1.0,Bebidas
65162,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65162,pimienta negra,1.0,pellizco,902,1.0,1.0,1.0,Otros
65162,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
65261,espinaca,300.0,gramos,628,1.0,300.0,1.0,Verduras
65261,gamba,100.0,gramos,337,1.0,100.0,1.0,Pescado
65261,queso,1.0,None,77,40.8327,134.04148,1.0,Lácteos
65261,queso,6.0,lonchas,77,17.0,102.0,1.0,Lácteos
65261,queso,30.0,gramos,77,1.0,30.0,1.0,Lácteos
65261,pimienta negra,1.0,pellizco,902,1.0,1.0,1.0,Otros
65261,ajo,1.0,pellizco,587,1.0,1.0,1.0,Verduras
65261,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65261,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
65640,calabacín,1.0,unidad,603,300.0,300.0,1.0,Verduras
65640,zanahoria,2.0,unidad,672,100.0,200.0,1.0,Verduras
65640,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
65640,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
65640,leche,1.0,mililitros,27,1.0,1.0,1.0,Lácteos
65640,harina,3.0,cucharadas soperas,482,17.0,51.0,1.0,Cereales
65640,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65640,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
65640,nuez moscada,1.0,pizca,891,1.0,1.0,1.0,Otros
65640,pan rallado,2.0,tazas,507,150.0,300.0,1.0,Cereales
65640,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
65640,aceite,350.0,mililitros,409,1.0,350.0,1.0,Grasas y Aceites
65640,queso,2.0,cucharadas soperas,77,17.0,34.0,1.0,Lácteos
65674,masa de hojaldre,2.0,láminas,485,10.0,20.0,1.0,Cereales
65674,champiñón,300.0,gramos,614,1.0,300.0,1.0,Verduras
65674,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
65674,zanahoria,1.0,unidad,672,100.0,100.0,1.0,Verduras
65674,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
65674,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65674,aceite,2.0,cucharadas soperas,409,17.0,34.0,1.0,Grasas y Aceites
65674,queso,0.5,taza,77,150.0,75.0,1.0,Lácteos
65494,aguacate,3.0,None,675,334.0,18.21429,1.0,Frutas
65494,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
65494,granada,0.5,unidad,690,200.0,100.0,1.0,Frutas
65494,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
65494,chile,0.5,None,853,213.26316,74.64712,1.0,Otros
65494,perejil,1.0,cucharada sopera,899,17.0,17.0,1.0,Otros
65494,sal,,al gusto,908,6.95504,9.4185,1.0,Otros
65278,carne picada,500.0,gramos,168,1.0,500.0,1.0,Carne
65278,pollo,,trozos,242,100.0,414.96438,1.0,Pollo
65278,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
65278,salsa barbacoa,,None,912,47.54545,96.17045,1.0,Otros
65278,trigo,,None,529,135.25,196.06667,1.0,Cereales
65278,aceite,,None,409,77.3929,98.75302,1.0,Grasas y Aceites
65278,queso,,None,77,40.8327,134.04148,1.0,Lácteos
65278,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65278,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
64459,lenteja,500.0,gramos,568,1.0,500.0,1.0,Legumbres
64459,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
64459,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
64459,puerro,1.0,unidad,653,150.0,150.0,1.0,Verduras
64459,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
64459,laurel,1.0,hoja,885,4.33333,15.30556,1.0,Otros
64459,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
64459,comino,1.0,pizca,855,1.0,1.0,1.0,Otros
64459,lenteja,500.0,gramos,568,1.0,500.0,1.0,Legumbres
64459,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
64459,perejil,2.0,ramas,899,50.0,100.0,1.0,Otros
64459,pan rallado,1.0,paquete,507,69.01117,0.0,1.0,Cereales
64459,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
65101,puerro,4.0,unidad,653,150.0,600.0,1.0,Verduras
65101,calabacín,1.0,unidad,603,300.0,300.0,1.0,Verduras
65101,gamba,120.0,g,337,1.0,120.0,1.0,Pescado
65101,nata,100.0,ml,35,1.0,100.0,1.0,Lácteos
65101,queso,,None,77,40.8327,134.04148,1.0,Lácteos
65101,hojaldre,,None,880,27.49057,63.83621,1.0,Otros
65101,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
64856,boniato,2.0,None,599,382.57143,190.25,1.0,Verduras
64856,queso edam,120.0,gramos,67,1.0,120.0,1.0,Lácteos
64856,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
64856,nuez moscada,1.0,pizca,891,1.0,1.0,1.0,Otros
64856,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
64856,pan rallado,1.0,taza,507,150.0,150.0,1.0,Cereales
64856,harina,1.0,gramos,482,1.0,1.0,1.0,Cereales
64856,aceite de oliva,400.0,mililitros,410,1.0,400.0,1.0,Grasas y Aceites
64783,bocadillo,2.0,barras,849,250.0,500.0,1.0,Otros
64783,tofu,1.0,g,582,1.0,1.0,1.0,Legumbres
64783,soja,0.25,taza,580,150.0,37.5,1.0,Legumbres
64783,pimiento,1.0,lata,650,330.0,330.0,1.0,Verduras
64783,pepino,1.0,trozo,649,100.0,100.0,1.0,Verduras
64783,mayonesa,1.0,cucharada sopera,886,17.0,17.0,1.0,Otros
64783,salsa de soja,1.0,chorro,917,2.0,2.0,1.0,Otros
64783,vinagre,1.0,chorro,934,2.0,2.0,1.0,Otros
64783,jengibre,0.5,cucharadita,881,7.0,3.5,1.0,Otros
64783,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
64783,aceite,2.0,cucharadas soperas,409,17.0,34.0,1.0,Grasas y Aceites
64783,pimentón,0.5,cucharadita,900,7.0,3.5,1.0,Otros
64783,ajo,0.5,cucharadita,587,7.0,3.5,1.0,Verduras
64783,cebolla,0.5,cucharadita,610,7.0,3.5,1.0,Verduras
64783,azúcar,0.5,cucharadita,936,7.0,3.5,1.0,Otros
64750,castaña,80.0,gr,544,1.0,80.0,1.0,Legumbres
64750,champiñón,150.0,gr,614,1.0,150.0,1.0,Verduras
64750,tofu,120.0,gr,582,1.0,120.0,1.0,Legumbres
64750,vinagre de manzana,1.0,cucharada,933,10.0,10.0,1.0,Otros
64750,castaña,4.0,cucharadas soperas,544,17.0,68.0,1.0,Legumbres
64750,pimienta,,al gusto,901,1.67918,2.15641,1.0,Otros
64750,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
64701,trigo,2.0,None,529,135.25,196.06667,1.0,Cereales
64701,manzana,1.0,unidad,703,160.0,160.0,1.0,Frutas
64701,berenjena,0.5,unidad,596,300.0,150.0,1.0,Verduras
64701,pimiento rojo,0.5,unidad,651,150.0,75.0,1.0,Verduras
64701,champiñón,4.0,unidad,614,20.0,80.0,1.0,Verduras
64701,garbanzo,1.0,cucharada sopera,550,17.0,17.0,1.0,Legumbres
64701,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
64701,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
64701,aceite,1.0,cucharadita,409,7.0,7.0,1.0,Grasas y Aceites
64553,seta,200.0,g,663,1.0,200.0,1.0,Verduras
64553,langostino,12.0,None,340,239.28571,225.58333,1.0,Pescado
64553,sal,,None,908,6.95504,9.4185,1.0,Otros
64553,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
64553,guindilla,1.0,None,877,20.6087,11.94079,1.0,Otros
64553,ajo,6.0,dientes,587,3.0,18.0,1.0,Verduras
64482,arroz integral,1.0,taza,430,150.0,150.0,1.0,Arroz
64482,boniato,1.0,None,599,382.57143,190.25,1.0,Verduras
64482,trigo,,None,529,135.25,196.06667,1.0,Cereales
64482,pepino,1.0,unidad,649,250.0,250.0,1.0,Verduras
64482,mayonesa,2.0,cucharadas soperas,886,17.0,34.0,1.0,Otros
64482,aceite,0.5,cucharadita,409,7.0,3.5,1.0,Grasas y Aceites
64482,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
64482,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
64398,pollo,1.0,pechuga,242,400.0,400.0,1.0,Pollo
64398,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
64398,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
64398,alubia,,None,535,161.87288,290.95339,1.0,Legumbres
64398,tomate,0.5,unidad,667,150.0,75.0,1.0,Verduras
64398,trigo,,None,529,135.25,196.06667,1.0,Cereales
64398,comino,,None,855,5.62143,6.15183,1.0,Otros
64398,perejil,,None,899,32.25071,41.70376,1.0,Otros
64398,guindilla,,None,877,20.6087,11.94079,1.0,Otros
64398,ajo,,None,587,4.0987,8.64065,1.0,Verduras
64212,espinaca,6.0,unidad,628,150.0,900.0,1.0,Verduras
64212,queso azul,60.0,gramos,45,1.0,60.0,1.0,Lácteos
64212,mantequilla,25.0,gramos,419,1.0,25.0,1.0,Grasas y Aceites
64212,orégano,,None,892,8.82784,10.34972,1.0,Otros
64212,uva,,None,724,240.5,270.45455,1.0,Frutas
64212,remolacha,,None,660,163.125,61.375,1.0,Verduras
64212,leche,25.0,gramos,27,1.0,25.0,1.0,Lácteos
64156,champiñón,300.0,gramos,614,1.0,300.0,1.0,Verduras
64156,tomate,3.0,unidad,667,150.0,450.0,1.0,Verduras
64156,chile,1.0,None,853,213.26316,74.64712,1.0,Otros
64156,cebolla,,unidad,610,100.0,113.58029,1.0,Verduras
64156,sal,,al gusto,908,6.95504,9.4185,1.0,Otros
64116,pan,,None,491,92.21978,167.61552,1.0,Cereales
64116,queso,1.0,None,77,40.8327,134.04148,1.0,Lácteos
64116,jamón serrano,12.0,lonchas,206,17.0,204.0,1.0,Carne
64116,nuez,1.0,puñado,569,100.0,100.0,1.0,Legumbres
64116,miel,1.0,chorro,761,2.0,2.0,1.0,Azúcar
63980,harina de maíz,100.0,gramos,481,1.0,100.0,1.0,Cereales
63980,harina,30.0,gramos,482,1.0,30.0,1.0,Cereales
63980,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
63980,agua,125.0,mililitros,766,1.0,125.0,1.0,Bebidas
63980,aceite de oliva,400.0,mililitros,410,1.0,400.0,1.0,Grasas y Aceites
63765,maíz,1.0,taza,637,150.0,150.0,1.0,Verduras
63765,chocolate blanco,200.0,gramos,737,1.0,200.0,1.0,Azúcar
63765,galleta,7.0,None,469,53.11364,75.66898,1.0,Cereales
63640,pollo,2.0,None,242,291.87387,414.96438,1.0,Pollo
63640,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
63640,pimiento,2.0,unidad,650,75.0,150.0,1.0,Verduras
63640,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
63640,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
63640,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
63640,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
63393,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
63393,berenjena,1.0,unidad,596,300.0,300.0,1.0,Verduras
63393,queso parmesano,100.0,gramos,92,1.0,100.0,1.0,Lácteos
63393,aceite de oliva,4.0,cucharadas soperas,410,17.0,68.0,1.0,Grasas y Aceites
63393,harina,4.0,cucharadas soperas,482,17.0,68.0,1.0,Cereales
63393,pan rallado,2.0,cucharadas soperas,507,17.0,34.0,1.0,Cereales
63393,nuez moscada,1.0,pizca,891,1.0,1.0,1.0,Otros
63393,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
63393,leche,350.0,mililitros,27,1.0,350.0,1.0,Lácteos
63393,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
63393,pan rallado,4.0,cucharadas soperas,507,17.0,68.0,1.0,Cereales
62543,seta,750.0,gramos,663,1.0,750.0,1.0,Verduras
62543,champiñón,250.0,gramos,614,1.0,250.0,1.0,Verduras
62543,jamón serrano,100.0,gramos,206,1.0,100.0,1.0,Carne
62543,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
62543,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
62543,pimienta negra,1.0,pellizco,902,1.0,1.0,1.0,Otros
62169,maíz,60.0,gramos,637,1.0,60.0,1.0,Verduras
62169,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
62169,azúcar,125.0,gramos,936,1.0,125.0,1.0,Otros
62575,maíz,2.0,None,637,187.16456,200.75773,1.0,Verduras
62575,pollo,250.0,gramos,242,1.0,250.0,1.0,Pollo
62575,queso,6.0,lonchas,77,17.0,102.0,1.0,Lácteos
62575,tomate,1.0,chorro,667,2.0,2.0,1.0,Verduras
62575,queso,1.0,puñado,77,100.0,100.0,1.0,Lácteos
62575,cebolla,1.0,puñado,610,100.0,100.0,1.0,Verduras
62831,champiñón,8.0,unidad,614,20.0,160.0,1.0,Verduras
62831,aceite de oliva,100.0,mililitros,410,1.0,100.0,1.0,Grasas y Aceites
62831,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
62831,apio,1.0,rama,593,50.0,50.0,1.0,Verduras
62831,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
62831,tomate,100.0,gramos,667,1.0,100.0,1.0,Verduras
62831,queso parmesano,50.0,gramos,92,1.0,50.0,1.0,Lácteos
62831,orégano,1.0,cucharada sopera,892,17.0,17.0,1.0,Otros
62831,albahaca,4.0,cucharadas soperas,589,17.0,68.0,1.0,Verduras
62831,queso cheddar,100.0,gramos,55,1.0,100.0,1.0,Lácteos
62831,sal,1.0,cucharadita,908,7.0,7.0,1.0,Otros
62831,pimienta negra,0.5,cucharadita,902,7.0,3.5,1.0,Otros
62546,pan,2.0,None,491,92.21978,167.61552,1.0,Cereales
62546,jamón serrano,100.0,gramos,206,1.0,100.0,1.0,Carne
62546,queso manchego,100.0,gramos,84,1.0,100.0,1.0,Lácteos
62546,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
62546,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
62546,pimienta,1.0,pellizco,901,1.0,1.0,1.0,Otros
62168,maíz,60.0,gramos,637,1.0,60.0,1.0,Verduras
62168,aceite de oliva,2.0,None,410,41.58968,58.66397,1.0,Grasas y Aceites
62168,mantequilla,1.0,al gusto,419,19.38722,69.79875,1.0,Grasas y Aceites
62168,sal,1.0,al gusto,908,6.95504,9.4185,1.0,Otros
62572,cacahuete,1.0,puñado,541,100.0,100.0,1.0,Legumbres
62572,hinojo,1.0,cucharadita,879,7.0,7.0,1.0,Otros
62572,aceituna,2.0,latas,673,330.0,660.0,1.0,Frutas
62572,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
62513,repollo,0.5,unidad,661,150.0,75.0,1.0,Verduras
62513,zanahoria,1.0,unidad,672,100.0,100.0,1.0,Verduras
62513,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
62513,langostino,10.0,None,340,239.28571,225.58333,1.0,Pescado
62513,seta,50.0,gramos,663,1.0,50.0,1.0,Verduras
62513,arroz,10.0,None,428,87.34627,221.21473,1.0,Arroz
62513,salsa de soja,1.0,chorro,917,2.0,2.0,1.0,Otros
62513,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
62513,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
62483,soja,1.0,taza,580,150.0,150.0,1.0,Legumbres
62483,agua,2.0,mililitros,766,1.0,2.0,1.0,Bebidas
62483,pimentón,1.0,cucharadita,900,7.0,7.0,1.0,Otros
62483,sal,0.5,cucharadita,908,7.0,3.5,1.0,Otros
62483,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
62483,cebolla,1.0,cucharadita,610,7.0,7.0,1.0,Verduras
62483,azúcar,1.0,cucharadita,936,7.0,7.0,1.0,Otros
62483,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
62483,apio,0.5,cucharadita,593,7.0,3.5,1.0,Verduras
62483,limón,1.0,cucharadita,937,7.0,7.0,1.0,Frutas
62483,albahaca,0.5,cucharadita,589,7.0,3.5,1.0,Verduras
62483,romero,0.5,cucharadita,906,7.0,3.5,1.0,Otros
62483,aceite,0.25,vaso,409,250.0,62.5,1.0,Grasas y Aceites
62428,harina,400.0,gramos,482,1.0,400.0,1.0,Cereales
62428,mantequilla,200.0,gramos,419,1.0,200.0,1.0,Grasas y Aceites
62428,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
62428,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
62428,seta,400.0,gramos,663,1.0,400.0,1.0,Verduras
62428,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
62428,tomillo,5.0,cucharadita,930,7.0,35.0,1.0,Otros
62428,nata,175.0,mililitros,35,1.0,175.0,1.0,Lácteos
62428,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
62428,avellana,1.0,cucharada sopera,539,17.0,17.0,1.0,Legumbres
62413,seta,750.0,gramos,663,1.0,750.0,1.0,Verduras
62413,champiñón,250.0,gramos,614,1.0,250.0,1.0,Verduras
62413,pollo,200.0,gramos,242,1.0,200.0,1.0,Pollo
62413,nata,200.0,mililitros,35,1.0,200.0,1.0,Lácteos
62413,vino,1.0,vaso,825,250.0,250.0,1.0,Bebidas
62413,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
62413,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
62413,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
62413,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
62413,pimentón,1.0,pizca,900,1.0,1.0,1.0,Otros
62377,harina de maíz,200.0,gramos,481,1.0,200.0,1.0,Cereales
62377,carne picada,100.0,gramos,168,1.0,100.0,1.0,Carne
62377,lechuga,2.0,unidad,634,150.0,300.0,1.0,Verduras
62377,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
62377,queso,,al gusto,77,40.8327,134.04148,1.0,Lácteos
62377,agua,1.5,mililitros,766,1.0,1.5,1.0,Bebidas
62377,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
62377,azúcar,1.0,pizca,936,1.0,1.0,1.0,Otros
62377,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
62377,mostaza,1.0,cucharadita,890,7.0,7.0,1.0,Otros
62377,albahaca,1.0,puñado,589,100.0,100.0,1.0,Verduras
62104,harina de maíz,0.5,taza,481,150.0,75.0,1.0,Cereales
62104,harina,0.5,taza,482,150.0,75.0,1.0,Cereales
62104,mantequilla,2.0,cucharadas soperas,419,17.0,34.0,1.0,Grasas y Aceites
62104,agua,0.5,taza,766,150.0,75.0,1.0,Bebidas
62104,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
62104,pimentón,1.0,pizca,900,1.0,1.0,1.0,Otros
62094,hojaldre,2.0,láminas,880,10.0,20.0,1.0,Otros
62094,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
62094,pimiento,1.0,unidad,650,75.0,75.0,1.0,Verduras
62094,tomate,1.0,gr,667,1.0,1.0,1.0,Verduras
62094,atún,3.0,latas,282,330.0,990.0,1.0,Pescado
62094,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
62094,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
62094,azúcar,1.0,pizca,936,1.0,1.0,1.0,Otros
62094,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
62094,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
61793,champiñón,1.0,kilogramo,614,1000.0,1000.0,1.0,Verduras
61793,ajo,8.0,dientes,587,3.0,24.0,1.0,Verduras
61793,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
61793,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61793,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
61908,harina de maíz,2.0,gramos,481,1.0,2.0,1.0,Cereales
61908,queso,1.0,taza,77,150.0,150.0,1.0,Lácteos
61908,agua,120.0,mililitros,766,1.0,120.0,1.0,Bebidas
61908,aceite,1.0,taza,409,150.0,150.0,1.0,Grasas y Aceites
61815,pollo,0.5,pechuga,242,400.0,200.0,1.0,Pollo
61815,queso,2.0,lonchas,77,17.0,34.0,1.0,Lácteos
61815,aguacate,0.5,None,675,334.0,18.21429,1.0,Frutas
61815,mayonesa,1.0,cucharada sopera,886,17.0,17.0,1.0,Otros
61815,tomate,4.0,puñados,667,100.0,400.0,1.0,Verduras
61815,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
61815,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61815,pan de molde,3.0,rebanadas,493,60.0,180.0,1.0,Cereales
61595,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
61595,aceite,350.0,gramos,409,1.0,350.0,1.0,Grasas y Aceites
61595,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
61595,tomate,3.0,unidad,667,150.0,450.0,1.0,Verduras
61595,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
61595,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
61595,leche,200.0,mililitros,27,1.0,200.0,1.0,Lácteos
61595,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61595,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
61595,orégano,1.0,cucharadita,892,7.0,7.0,1.0,Otros
61595,queso,120.0,gramos,77,1.0,120.0,1.0,Lácteos
61669,lechuga,1.0,unidad,634,150.0,150.0,1.0,Verduras
61669,cangrejo,0.5,paquete,318,227.11111,0.0,1.0,Pescado
61669,jamón cocido,0.5,paquete,202,32.86047,0.0,1.0,Carne
61669,mayonesa,0.5,None,886,46.46995,71.03123,1.0,Otros
61669,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
61669,tostada,1.0,paquete,496,10.25,0.0,1.0,Cereales
61665,hojaldre,2.0,paquetes,880,27.49057,0.0,1.0,Otros
61665,atún,3.0,latas,282,330.0,990.0,1.0,Pescado
61665,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
61665,tomate,4.0,unidad,667,150.0,600.0,1.0,Verduras
61665,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61665,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
61665,vino,1.0,chorro,825,2.0,2.0,1.0,Bebidas
61665,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
61665,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
61625,queso,150.0,gramos,77,1.0,150.0,1.0,Lácteos
61625,queso,150.0,gramos,77,1.0,150.0,1.0,Lácteos
61625,almendra,100.0,gramos,530,1.0,100.0,1.0,Legumbres
61625,cebollino,1.0,None,613,59.14286,103.33333,1.0,Verduras
61625,pimentón,2.0,cucharadas de postre,900,5.0,10.0,1.0,Otros
61625,tomate,12.0,unidad,667,150.0,1800.0,1.0,Verduras
61550,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
61550,ajo,4.0,dientes,587,3.0,12.0,1.0,Verduras
61550,aceite,2.0,cucharadas soperas,409,17.0,34.0,1.0,Grasas y Aceites
61550,pimentón,0.5,None,900,10.77439,10.84703,1.0,Otros
61550,comino,1.0,cucharadita,855,7.0,7.0,1.0,Otros
61550,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61550,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
61550,alubia,250.0,gramos,535,1.0,250.0,1.0,Legumbres
61550,alubia,1.0,cuenco,535,330.0,330.0,1.0,Legumbres
61550,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61550,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
61550,comino,1.0,pizca,855,1.0,1.0,1.0,Otros
61550,aceite de oliva,1.0,cucharada sopera,410,17.0,17.0,1.0,Grasas y Aceites
61544,kebab,2.0,None,882,2.0,2.0,1.0,Otros
61544,salchicha,4.0,None,253,22.93333,125.79487,1.0,Carne
61544,queso,4.0,lonchas,77,17.0,68.0,1.0,Lácteos
