Recipe_id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Link_receta|Num_comentarios|Num_reviews|Fecha_modificacion|Ingredientes|parse_rate|total_ingredients|parsed_ingredients
65278|Recetas de Aperitivos y tapas|Receta de fajitas de carne picada|5.0|baja|4.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-fajitas-de-carne-picada-65278.html|5|5|2018-10-15|500 gramos de carne picada, trozos de pollo y de solomillo,1 cebolla,salsa barbacoa (casera),tortillas de trigo mexicanas,aceite,queso rallado,1 pizca de sal,1 pizca de pimienta|1.0|9.0|9.0
64459|Recetas de Aperitivos y tapas|Receta de croquetas de lentejas veganas|5.0|baja|20.0|2h 30m|Entrante|https://www.recetasgratis.net/receta-de-croquetas-de-lentejas-veganas-64459.html|1|5|2018-02-14|500 gramos de lentejas,1 cebolla,1 pimiento verde,1 puerro,2 dientes de dientes de ajo,1 hoja de laurel,1 pizca de sal,1 pizca de comino,500 gramos de lentejas guisadas o sólo hervidas,1 cebolla blanca o morada mediana (la morada es más dulce),2 ramas de perejil,1 paquete de pan rallado,1 pizca de sal|1.0|13.0|13.0
65101|Recetas de Aperitivos y tapas|Receta de hojaldre de puerro, queso de cabra, calabacín y gambas|4.0|media|4.0|1h 30m||https://www.recetasgratis.net/receta-de-hojaldre-de-puerro-queso-de-cabra-calabacin-y-gambas-65101.html|6|4|2018-02-14|4 puerros,1 calabacín,120 g de gambas,100 ml de nata para cocinar,queso de cabra,hojaldre,1 huevo|1.0|7.0|7.0
64856|Recetas de Aperitivos y tapas|Receta de croquetas de boniato y queso paso a paso||baja|4.0|30m|Entrante|https://www.recetasgratis.net/receta-de-croquetas-de-boniato-y-queso-paso-a-paso-64856.html|0|0|2017-12-20|2 piezas de boniato o boniato,120 gramos de queso edam,1 pizca de sal,1 pizca de nuez moscada,1 huevo,1 taza de pan rallado,1 taza de harina (140 gramos),400 mililitros de aceite de oliva|1.0|8.0|8.0
64783|Recetas de Aperitivos y tapas|Receta de bocadillo de tofu - con carne de soja|5.0|baja|2.0|45m|Merienda|https://www.recetasgratis.net/receta-de-bocadillo-de-tofu-con-carne-de-soja-64783.html|1|5|2017-12-15|2 barras de pan de bocadillo,1 trozo de tofu (100 g),¼ taza de soja texturizada gruesa,1 lata de pimientos asados,1 trozo de pepino,1 cucharada sopera de mayonesa vegetal,1 chorro de salsa de soja,1 chorro de vinagre de arroz,½ cucharadita de pasta de jengibre,1 diente de ajo,2 cucharadas soperas de aceite,½ cucharadita de pimentón ahumado,½ cucharadita de ajo en polvo,½ cucharadita de cebolla en polvo,½ cucharadita de azúcar moreno|1.0|15.0|15.0
64750|Recetas de Aperitivos y tapas|Receta de paté de castañas||baja|4.0|30m||https://www.recetasgratis.net/receta-de-pate-de-castanas-64750.html|0|0|2018-02-14|80 gr de castañas cocidas y peladas,150 gr de champiñón,120 gr de tofu,1 cucharada de vinagre de manzana,4 cucharadas soperas de agua de cocer las castañas,sal y pimienta al gusto,2 dientes de ajo|1.0|7.0|7.0
64701|Recetas de Aperitivos y tapas|Receta de empanada de verduras y manzana|5.0|baja|2.0|15m|Desayuno|https://www.recetasgratis.net/receta-de-empanada-de-verduras-y-manzana-64701.html|3|5|2018-02-14|2 tortillas de trigo,1 manzana,½ berenjena,½ pimiento rojo,4 champiñón,1 cucharada sopera de hummus de garbanzos,1 pizca de sal,1 pizca de pimienta,1 cucharadita de aceite|1.0|9.0|9.0
64553|Recetas de Aperitivos y tapas|Receta de setas al ajillo con gambas||baja|1.0|15m|Plato principal|https://www.recetasgratis.net/receta-de-setas-al-ajillo-con-gambas-64553.html|0|0|2018-06-26|200 g de setas,12 colas de langostinos o gambas,sal,2 cucharadas soperas de aceite de oliva,1 guindilla,6 dientes de ajo picados|1.0|6.0|6.0
64482|Recetas de Aperitivos y tapas|Receta de wrap de arroz integral con boniato|4.5|baja|2.0|1h 30m|Merienda|https://www.recetasgratis.net/receta-de-wrap-de-arroz-integral-con-batata-64482.html|4|5|2018-02-14|1 taza de arroz integral cocido,1 boniato naranja o boniato,tortillas de trigo,1 pepino,2 cucharadas soperas de mayonesa vegetal (opcional),½ cucharadita de aceite,1 pizca de sal,1 pizca de pimienta|1.0|8.0|8.0
64398|Recetas de Aperitivos y tapas|Receta de fajitas de pollo con chile, tomate y cebolla||baja|2.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-fajitas-de-pollo-con-chile-tomate-y-cebolla-64398.html|0|0|2018-05-29|1 pechuga de pollo,1 pimiento rojo,1 cebolla,alubias,0.5 tomate pelado,tortillas de trigo,comino,perejil,chile o guindilla molida,ajo|1.0|10.0|10.0
64212|Recetas de Aperitivos y tapas|Receta de cucuruchos de espinacas||baja|6.0|30m|Entrante|https://www.recetasgratis.net/receta-de-cucuruchos-de-espinacas-64212.html|0|0|2018-05-08|6 cucuruchos de espinacas,60 gramos de queso stilton u otro queso azul,25 gramos de mantequilla,orégano,uvas,chips de remolacha,25 gramos de crema de leche o nata líquida|1.0|7.0|7.0
64156|Recetas de Aperitivos y tapas|Receta de champiñones en salsa verde paso a paso|5.0|baja|2.0|15m|Plato principal|https://www.recetasgratis.net/receta-de-champinones-en-salsa-verde-paso-a-paso-64156.html|4|5|2018-01-10|300 gramos de champiñón,3 tomates,1 chile,ajo y cebolla asados,sal al gusto|1.0|5.0|5.0
64116|Recetas de Aperitivos y tapas|Receta de tostas de jamón serrano y queso|5.0|baja|4.0|2h 30m|Entrante|https://www.recetasgratis.net/receta-de-tostas-de-jamon-serrano-y-queso-64116.html|4|5|2018-05-15|tostas de pan,1 cuña de queso arzua,12 lonchas de jamón serrano,1 puñado de nueces,1 chorro de miel|1.0|5.0|5.0
64112|Recetas de Aperitivos y tapas|Receta de empanadillas de atún, cebolla y pimiento||baja|2.0|30m|Entrante|https://www.recetasgratis.net/receta-de-empanadillas-de-atun-cebolla-y-pimiento-64112.html|0|0|2018-04-26|0.5 pimiento verde o rojo (o los dos),0.5 cebolla,1 tomate,tomate frito (natural o frito) al gusto,1 ajo,atún en lata al gusto,obleas para empanadillas,sal,pimienta,1 chorro de aceite,1 huevo batido para pintar|1.0|11.0|11.0
63980|Recetas de Aperitivos y tapas|Receta de tortos de maíz||media|4.0|8h|Acompañamiento|https://www.recetasgratis.net/receta-de-tortos-de-maiz-63980.html|0|0|2018-02-14|100 gramos de harina de maíz,30 gramos de harina de trigo,1 pizca de sal,125 mililitros de agua templada,400 mililitros de aceite de oliva|1.0|5.0|5.0
63765|Recetas de Aperitivos y tapas|Receta de palomitas de oreo y chocolate blanco|4.0|baja|2.0|15m|Merienda|https://www.recetasgratis.net/receta-de-palomitas-de-oreo-y-chocolate-blanco-63765.html|2|4|2018-02-14|1 taza de maíz para palomitas,200 gramos de chocolate blanco,7 galletas oreo|1.0|3.0|3.0
63640|Recetas de Aperitivos y tapas|Receta de brochetas de pollo a la plancha|4.0|baja|6.0|1h 30m|Plato principal|https://www.recetasgratis.net/receta-de-brochetas-de-pollo-a-la-plancha-63640.html|2|4|2018-02-14|2 pechugas de pollo,2 cebollas,2 pimientos verdes,1 pimiento rojos,1 chorro de aceite oliva virgen extra,1 pizca de sal,1 pizca de pimienta negra molida|1.0|7.0|7.0
63393|Recetas de Aperitivos y tapas|Receta de croquetas de berenjena y queso parmesano|4.5|media|10.0|30m|Entrante|https://www.recetasgratis.net/receta-de-croquetas-de-berenjena-y-queso-parmesano-63393.html|4|5|2017-10-11|½ cebolla,1 berenjena,100 gramos de queso parmesano rallado,4 cucharadas soperas de aceite de oliva,4 cucharadas soperas de harina de trigo,2 cucharadas soperas de harina para rebozar o pan rallado,1 pizca de nuez moscada,1 pizca de sal y pimienta,350 mililitros de leche,1 huevo,4 cucharadas soperas de pan rallado|1.0|11.0|11.0
62543|Recetas de Aperitivos y tapas|Receta de setas salteadas con jamón||baja|2.0|30m|Acompañamiento|https://www.recetasgratis.net/receta-de-setas-salteadas-con-jamon-62543.html|0|0|2018-02-14|750 gramos de setas,250 gramos de champiñón,100 gramos de jamón serrano,1 chorro de aceite de oliva virgen extra,1 pizca de sal,1 pellizco de pimienta negra|1.0|6.0|6.0
62169|Recetas de Aperitivos y tapas|Receta de palomitas dulces en sartén|4.0|baja|2.0|30m|Merienda|https://www.recetasgratis.net/receta-de-palomitas-dulces-en-sarten-62169.html|2|4|2018-02-14|60 gramos de maíz crudo,2 cucharadas soperas de aceite de oliva o girasol,125 gramos de azúcar|1.0|3.0|3.0
62724|Recetas de Aperitivos y tapas|Receta de empanada de puerro y nata|5.0|baja|4.0|30m|Entrante|https://www.recetasgratis.net/receta-de-empanada-de-puerro-y-nata-62724.html|2|5|2018-02-14|1 paquete de empanadillas,1 unidad de puerros,1 paquete de queso rallado,100 mililitros de nata líquida,1 botella de aceite de oliva suave,1 pizca de sal|1.0|6.0|6.0
62575|Recetas de Aperitivos y tapas|Receta de quesadillas de pollo y queso al horno||baja|4.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-quesadillas-de-pollo-y-queso-al-horno-62575.html|0|0|2018-02-14|2 tortillas de maíz grandes,250 gramos de pechuga de pollo en lonchas (utilizo un paquete que trae 12 lonchas),6 lonchas de queso,1 chorro de salsa picante con curry y tomate,1 puñado de queso rallado,1 puñado de cebolla frita|1.0|6.0|6.0
62831|Recetas de Aperitivos y tapas|Receta de champiñones rellenos de verduras y queso cheddar|3.3|baja|4.0|1h 30m|Cena|https://www.recetasgratis.net/receta-de-champinones-rellenos-de-verduras-y-queso-cheddar-62831.html|5|3|2018-02-14|8 champiñón de buen tamano,100 mililitros de aceite de oliva,1 cebolla pequeña picada,1 rama de apio cortada en dados pequeños,2 dientes de ajo picados,100 gramos de tomates secos cortados en trocitos,50 gramos de queso parmesano rallado,1 cucharada sopera de orégano,4 cucharadas soperas de hojas de albahaca picadas,100 gramos de lonchas de queso cheddar,1 cucharadita de sal,½ cucharadita de pimienta negra molida|1.0|12.0|12.0
62546|Recetas de Aperitivos y tapas|Receta de sándwich de jamón serrano y queso manchego||baja|2.0|10m|Cena|https://www.recetasgratis.net/receta-de-sandwich-de-jamon-serrano-y-queso-manchego-62546.html|0|0|2018-02-14|2 panes multicereales para sándwich,100 gramos de jamón serrano,100 gramos de queso manchego u otro curado,1 tomate maduro,1 chorro de aceite de oliva virgen extra,1 pellizco de pimienta|1.0|6.0|6.0
62761|Recetas de Aperitivos y tapas|Receta de saquitos de morcilla con pera|4.6|media|4.0|45m|Entrante|https://www.recetasgratis.net/receta-de-saquitos-de-morcilla-con-pera-62761.html|6|6|2017-10-11|30 gramos de piñones,30 gramos de pasas,16 obleas para empanadillas,2 peras tipo conferencia,1 morcilla,1 copa de ron,1 huevo|1.0|7.0|7.0
62168|Recetas de Aperitivos y tapas|Receta de palomitas en sartén|5.0|baja|2.0|30m|Merienda|https://www.recetasgratis.net/receta-de-palomitas-en-sarten-62168.html|1|5|2018-02-14|60 gramos de maíz crudo,2 aceite de oliva o girasol,1 pizca de mantequilla (al gusto),1 pizca de sal (al gusto)|1.0|4.0|4.0
62572|Recetas de Aperitivos y tapas|Receta de palmeritas saladas de hojaldre|4.5|baja|20.0|15m|Entrante|https://www.recetasgratis.net/receta-de-palmeritas-saladas-de-hojaldre-62572.html|2|5|2018-02-14|1 puñado de cacahuetes crudos,1 cucharadita de semillas de hinojo,2 latas de aceitunas negras sin hueso,1 lámina de hojaldre vegano|1.0|4.0|4.0
62513|Recetas de Aperitivos y tapas|Receta de rollitos de primavera con obleas de arroz|4.0|media|4.0|45m|Entrante|https://www.recetasgratis.net/receta-de-rollitos-de-primavera-con-obleas-de-arroz-62513.html|3|4|2017-09-27|½ repollo,1 zanahoria,½ cebolla,10 langostinos crudos,50 gramos de setas,10 obleas de arroz,1 chorro de salsa de soja,1 pizca de pimienta negra,1 chorro de aceite|1.0|9.0|9.0
62483|Recetas de Aperitivos y tapas|Receta de brochetas de soja texturizada gruesa|4.0|baja|2.0|30m||https://www.recetasgratis.net/receta-de-brochetas-de-soja-texturizada-gruesa-62483.html|2|4|2018-02-14|1 taza de soja texturizada gruesa,2 tazas de agua (480 mililitros),1 cucharadita de pimentón dulce,½ cucharadita de sal,1 cucharadita de ajo en polvo,1 cucharadita de cebolla en polvo,1 cucharadita de azúcar,1 pizca de pimienta,½ cucharadita de apio en polvo,1 cucharadita de ralladura de limón,½ cucharadita de albahaca seca,½ cucharadita de romero seco,¼ vaso de aceite vegetal|1.0|13.0|13.0
62428|Recetas de Aperitivos y tapas|Receta de pastel de setas y avellanas|4.0|baja|6.0|1h 30m|Plato principal|https://www.recetasgratis.net/receta-de-pastel-de-setas-y-avellanas-62428.html|4|4|2017-09-13|400 gramos de harina de espelta (o la que tengáis en casa),200 gramos de mantequilla,1 huevo,1 pizca de sal,400 gramos de setas variadas,1 diente de ajo,5 ramas de tomillo fresco (o 1 cucharadita de tomillo seco),175 mililitros de nata líquida para cocinar,3 huevos,1 cucharada sopera de avellanas tostadas|1.0|10.0|10.0
62413|Recetas de Aperitivos y tapas|Receta de setas en salsa de nata||baja|2.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-setas-en-salsa-de-nata-62413.html|0|0|2017-09-12|750 gramos de setas variadas,250 gramos de champiñón,200 gramos de pechuga de pollo cocida,200 mililitros de nata para cocinar,1 vaso de vino blanco,1 chorro de aceite de oliva virgen extra,1 pizca de sal,1 pizca de pimienta negra molida,1 pizca de ajo molido,1 pizca de pimentón dulce|1.0|10.0|10.0
62377|Recetas de Aperitivos y tapas|Receta de tacos mexicanos de carne|5.0|media|6.0|15m|Entrante|https://www.recetasgratis.net/receta-de-tacos-mexicanos-de-carne-62377.html|1|5|2017-09-21|200 gramos de harina de maíz (maseca),100 gramos de carne picada cocida (vaca y cerdo),2 hojas de lechuga,1 tomate,queso rallado al gusto,1½ tazas de agua (360 mililitros),1 pizca de sal,1 pizca de azúcar,1 chorro de aceite,1 cucharadita de mostaza,1 puñado de albahaca fresca|1.0|11.0|11.0
62104|Recetas de Aperitivos y tapas|Receta de nachos caseros|4.4|baja|6.0|45m|Entrante|https://www.recetasgratis.net/receta-de-nachos-caseros-62104.html|6|4|2017-08-31|½ taza de polenta o harina de maíz,½ taza de harina de trigo no leudante,2 cucharadas soperas de manteca o mantequilla en pomada,½ taza de agua tibia,1 pizca de sal,1 pizca de pimentón|1.0|6.0|6.0
62094|Recetas de Aperitivos y tapas|Receta de empanada de pisto con atún y huevo|4.7|baja|6.0|45m|Plato principal|https://www.recetasgratis.net/receta-de-empanada-de-pisto-con-atun-y-huevo-62094.html|3|7|2017-08-30|2 láminas de hojaldre,1 cebolla,1 pimiento verde,1 lata de tomate natural triturado (500 gr),3 latas de atún,3 huevos cocidos,1 pizca de sal,1 pizca de azúcar,1 chorro de aceite,1 huevo batido|1.0|10.0|10.0
61901|Recetas de Aperitivos y tapas|Receta de empanadillas de jamón y queso|5.0|baja|4.0|30m|Desayuno|https://www.recetasgratis.net/receta-de-empanadillas-de-jamon-y-queso-61901.html|2|5|2017-08-16|1 paquete de obleas para empanadillas,1 paquete de queso en lonchas,1 paquete de jamón de york,1 unidad de huevo|1.0|4.0|4.0
61793|Recetas de Aperitivos y tapas|Receta de setas al ajillo en sartén|4.5|baja|4.0|45m|Entrante|https://www.recetasgratis.net/receta-de-setas-al-ajillo-en-sarten-61793.html|2|5|2017-08-16|1 kilogramo de setas variadas y champiñones,8 dientes de ajo grandes,1 chorro de aceite de oliva virgen extra,1 pizca de sal,1 pizca de pimienta negra en grano|1.0|5.0|5.0
61908|Recetas de Aperitivos y tapas|Receta de bolitas de maíz con queso|5.0|baja|50.0|30m|Entrante|https://www.recetasgratis.net/receta-de-bolitas-de-maiz-con-queso-61908.html|1|5|2017-08-22|2 tazas de harina de maíz (240 gramos),1 taza de queso rallado,½ taza de agua (120 mililitros),1 taza de aceite vegetal|1.0|4.0|4.0
61815|Recetas de Aperitivos y tapas|Receta de sándwich de pollo desmenuzado|4.5|baja|1.0|10m|Plato principal|https://www.recetasgratis.net/receta-de-sandwich-de-pollo-desmenuzado-61815.html|10|5|2017-08-11|½ pechuga de pollo asada (sobras de pollo),2 lonchas de queso,½ aguacate,1 cucharada sopera de mayonesa,4 puñados de tomates cherry,1 pizca de pimienta recién molida,1 pizca de sal,3 rebanadas de pan de molde|1.0|8.0|8.0
61595|Recetas de Aperitivos y tapas|Receta de quiche de atún y queso|4.7|baja|8.0|45m|Plato principal|https://www.recetasgratis.net/receta-de-quiche-de-atun-y-queso-61595.html|3|7|2017-08-04|1 lámina de hojaldre redondo,350 gramos de atún en aceite,1 pimiento rojo asado,3 tomates maduros pero firmes,2 huevos,1 cebolla,200 mililitros de nata para cocinar o crema de leche,1 pizca de sal,1 pizca de pimienta negra molida,1 cucharadita de orégano,120 gramos de queso rallado|1.0|11.0|11.0
61669|Recetas de Aperitivos y tapas|Receta de canapés de cangrejo con mayonesa|4.5|baja|5.0|10m|Entrante|https://www.recetasgratis.net/receta-de-canapes-de-cangrejo-con-mayonesa-61669.html|2|5|2017-08-10|1 lechuga entera,½ paquete de palitos de cangrejo o surimi,½ paquete de jamón cocido en lonchas,½ bote de mayonesa,1 pizca de sal y pimienta,1 paquete de tostadas para canapé|1.0|6.0|6.0
61665|Recetas de Aperitivos y tapas|Receta de empanadillas de atún con masa de hojaldre|4.5|baja|30.0|15m|Entrante|https://www.recetasgratis.net/receta-de-empanadillas-de-atun-con-masa-de-hojaldre-61665.html|4|5|2017-08-07|2 paquetes de masa buitoni o de hojaldre,3 latas de atún,4 huevos,4 tomates,1 pizca de sal,1 pizca de pimienta negra molida,1 chorro de vino blanco,½ cebolla (al gusto),1 chorro de aceite|1.0|9.0|9.0
61625|Recetas de Aperitivos y tapas|Receta de bolas de queso y tomate|4.5|baja|6.0|30m|Entrante|https://www.recetasgratis.net/receta-de-bolas-de-queso-y-tomate-61625.html|2|5|2017-08-03|150 gramos de queso crema tipo philadelphia,150 gramos de queso de cabra,100 gramos de almendra molida,1 manojo de pequeño de cebollino,2 cucharadas de postre de pimentón dulce,12 tomates cherry|1.0|6.0|6.0
61550|Recetas de Aperitivos y tapas|Receta de dip de alubias negros|5.0|baja|10.0|30m|Entrante|https://www.recetasgratis.net/receta-de-dip-de-frijoles-negros-61550.html|1|5|2017-07-31|1 cebolla,4 dientes de ajos triturados,2 cucharadas soperas de aceite,½ pimentón,1 cucharadita de comino,1 pizca de sal,1 pizca de pimienta,250 gramos de alubias negros,1 cuenco de alubias negros cocidos (todos los que preparaste antes),1 pizca de sal (opcional),1 pizca de pimienta (opcional),1 pizca de comino (opcional),1 cucharada sopera de aceite de oliva (opcional)|1.0|13.0|13.0
61544|Recetas de Aperitivos y tapas|Receta de kebab de salchicha|5.0|baja|2.0|15m|Plato principal|https://www.recetasgratis.net/receta-de-kebab-de-salchicha-61544.html|1|5|2017-07-28|2 tortillas de maíz para kebab,4 salchichas para perritos,4 lonchas de queso,1 chorro de salsa kebab,1 puñado de cebolla frita|1.0|5.0|5.0
61541|Recetas de Aperitivos y tapas|Receta de sandwichón de jamón y queso|5.0|baja|4.0|15m|Entrante|https://www.recetasgratis.net/receta-de-sandwichon-de-jamon-y-queso-61541.html|7|5|2017-07-27|12 rebanadas de pan blanco sin corteza,1 taza de mayonesa de chipotle,1 pieza de pimiento verde,300 gramos de queso crema,1 cucharada sopera de mostaza,1½ tazas de leche evaporada,8 rebanadas de pavo,4 rebanadas de queso amarillo tipo americano|1.0|8.0|8.0
